"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.185603980E2,-1.677379966E0,-4.332584381E0,1.731913805E0
4.185704590E2,-1.297773719E0,-3.435923100E0,1.705274224E0
4.185805200E2,-6.058716178E-1,-2.914899111E0,1.608088613E0
4.185905800E2,3.349345326E-1,-3.166752577E0,1.255610704E0
4.186006410E2,9.459710121E-1,-2.444182634E0,5.187216997E-1
4.186107010E2,9.473225474E-1,5.861007571E-1,-4.647567868E-2
4.186207620E2,-1.539768934E0,4.580361843E-1,2.856418610E0
4.186308220E2,-3.575804234E0,-1.234070897E0,3.422355175E0
4.186408830E2,-4.880849361E0,5.399897099E0,7.885121703E-1
4.186509440E2,-3.239541054E0,3.660741806E0,1.355395794E0
4.186610040E2,-7.517957687E-1,1.975395799E0,2.748564005E0
4.186710650E2,1.036041498E0,2.168388605E0,3.455964327E0
4.186811250E2,1.153350949E0,1.966273665E0,2.948711395E0
4.186911860E2,-1.252478957E0,1.381950639E-2,1.691525698E0
4.187012460E2,-7.256604671E0,-4.257909775E0,1.178810716E0
4.187113070E2,-1.077517986E1,-5.840074539E0,7.254593372E-1
4.187213670E2,-8.861600876E0,-3.907780647E0,2.556676567E-1
4.187314280E2,-3.721899271E0,-3.037215471E0,2.184473276E-1
4.187414890E2,-2.301585436E0,-2.791360140E0,2.305696458E-1
4.187515490E2,-2.875048637E0,-2.958904743E0,4.853657186E-1
4.187616100E2,-3.371072054E0,-3.231572390E0,6.669718623E-1
4.187716700E2,-3.055059910E0,-2.950714588E0,9.181263447E-1
4.187817310E2,-2.343714237E0,-2.137845278E0,1.205766320E0
4.187917910E2,-2.099062920E0,-9.665435553E-1,1.191827893E0
4.188018520E2,-1.987594485E0,6.895867586E-1,1.006073594E0
4.188119130E2,-1.822382450E0,9.614720941E-1,1.181500435E0
4.188219730E2,-1.175134063E0,2.852385044E-1,8.134963512E-1
4.188320340E2,-1.156079918E-1,-3.395918012E-1,1.460101455E-1
4.188420940E2,8.127189279E-1,-9.697926641E-1,-2.495064139E-1
4.188521550E2,1.552426100E0,-1.125396848E0,-4.657763839E-1
4.188622150E2,2.099182129E0,-7.596407533E-1,-5.555873513E-1
4.188722760E2,2.145915747E0,-5.020294785E-1,-5.393742919E-1
4.188823360E2,1.745638013E0,-6.683318615E-1,-5.651996136E-1
4.188923970E2,1.864152670E0,-9.187126756E-1,-7.714022994E-1
4.189024580E2,2.815164804E0,-8.019128442E-1,-9.023543000E-1
4.189125180E2,3.675243855E0,-1.718113571E-1,-8.983228207E-1
4.189225790E2,3.847556114E0,5.541130900E-1,-9.180474877E-1
4.189326390E2,3.547576189E0,8.910235167E-1,-1.068112850E0
4.189427000E2,3.323290110E0,6.939918399E-1,-1.244276524E0
4.189527600E2,3.299396038E0,8.668617159E-2,-1.387315750E0
4.189628210E2,3.567101002E0,-1.011642367E-1,-1.575211167E0
4.189728820E2,3.933680534E0,-2.733733058E-1,-1.940826774E0
4.189829420E2,4.364147663E0,3.388344944E-1,-2.507051468E0
4.189930030E2,5.931458473E0,3.214821339E0,-3.497405529E0
4.190030630E2,5.667513371E0,4.314126015E0,-4.993522644E0
4.190131240E2,3.582686186E0,8.362814784E-1,-6.160065174E0
4.190231840E2,3.038453341E0,-1.329188466E0,-5.700860977E0
4.190332450E2,2.584035635E0,-3.725920677E0,-2.820902824E0
4.190433060E2,2.362013340E0,-5.744732380E0,-7.389162481E-2
4.190533660E2,1.945801377E0,-1.748191357E0,-1.975062609E0
4.190634270E2,1.553361058E0,1.944679737E0,-5.295344830E0
4.190734870E2,1.747956634E0,2.539093256E0,-7.408233166E0
4.190835480E2,1.824512959E0,4.176648617E0,-7.252975941E0
4.190936080E2,1.912130117E0,5.956433773E0,-5.175546646E0
4.191036690E2,1.825505257E0,7.472484112E0,-2.501667023E0
4.191137290E2,2.229154825E0,8.699940681E0,-1.325002551E0
4.191237900E2,2.619087219E0,7.741612434E0,-7.486650944E-1
4.191338510E2,2.507322788E0,6.590078354E0,-1.646780372E-1
4.191439110E2,1.583772779E0,5.154162884E0,-7.517363876E-2
4.191539720E2,2.843171954E-1,3.214888334E0,-2.559521794E-1
4.191640320E2,-7.750098705E-1,9.934782386E-1,-3.579297364E-1
4.191740930E2,-1.343109488E0,-1.760483980E-1,-2.738646567E-1
4.191841530E2,-1.585538268E0,-7.313968539E-1,1.571411788E-1
4.191942140E2,-1.950310111E0,-1.735682487E0,4.326108396E-1
4.192042750E2,-2.311006308E0,-1.751475573E0,2.787694931E-1
4.192143350E2,-2.519066095E0,-1.851347923E0,2.157553732E-1
4.192243960E2,-2.575891018E0,-1.811913252E0,5.103781819E-1
4.192344560E2,-2.464161634E0,-1.794856548E0,9.473142624E-1
4.192445170E2,-2.182360888E0,-1.812182784E0,1.367995977E0
4.192545770E2,-1.994813085E0,-2.110910177E0,1.705443501E0
4.192646380E2,-2.262423277E0,-2.923484564E0,2.061374187E0
4.192746980E2,-2.898294687E0,-3.790992737E0,2.371588707E0
4.192847590E2,-3.304325581E0,-4.400931835E0,2.482041836E0
4.192948200E2,-3.132170200E0,-4.262625217E0,2.523073435E0
4.193048800E2,-2.493349791E0,-3.185192585E0,2.673368454E0
4.193149411E2,-1.481694937E0,-1.415698290E0,2.533276081E0
4.193250011E2,-8.062779903E-1,8.569525927E-2,1.836774230E0
4.193350621E2,-9.244198203E-1,4.222746193E-1,8.572351336E-1
4.193451221E2,-1.428048134E0,-4.085884392E-1,-8.655145764E-3
4.193551831E2,-9.161337614E-1,-1.616630554E-1,-6.399196982E-1
4.193652441E2,2.066268921E0,-3.678174496E0,-1.808780432E0
4.193753041E2,1.760999560E0,-1.200080299E1,-1.417485118E0
4.193853651E2,-3.371939063E-1,-1.128927040E1,2.276551008E0
4.193954251E2,-3.653058529E0,-5.601649284E-1,1.569437265E0
4.194054861E2,-2.457053423E0,3.460273504E0,9.268386960E-1
4.194155461E2,-6.291365027E-1,6.430697918E0,1.331425071E0
4.194256071E2,5.186675191E-1,7.757086277E0,2.343477011E0
4.194356681E2,5.878567100E-1,7.905467510E0,3.027895689E0
4.194457281E2,-1.137222767E0,6.198974609E0,2.545634508E0
4.194557891E2,-5.714154243E0,-1.843732715E0,1.377515435E0
4.194658491E2,-9.609644890E0,-9.115885735E0,3.313870728E-1
4.194759101E2,-1.227753735E1,-8.966800690E0,4.972346425E-1
4.194859701E2,-1.121757603E1,-1.453990459E0,1.060098886E0
4.194960311E2,-2.993144512E0,8.485127687E-1,1.761324644E0
4.195060911E2,-1.300652981E0,-3.918441057E0,2.284147024E0
4.195161521E2,-2.768816948E0,-5.678157330E0,2.091371059E0
4.195262131E2,-3.594287157E0,-1.855277419E0,1.759858847E0
4.195362731E2,-2.178655148E0,-2.536981702E-1,2.192353725E0
4.195463341E2,-1.006820560E0,-1.817099094E0,2.261408329E0
4.195563941E2,-1.284073830E0,-1.798092365E0,1.733613372E0
4.195664551E2,-1.439355254E0,-1.280331016E0,1.450716496E0
4.195765151E2,-8.152772784E-1,-1.050603867E0,8.161717057E-1
4.195865761E2,-6.079420447E-2,-5.380387902E-1,2.297223061E-1
4.195966371E2,4.587450922E-1,2.639748454E-1,-2.897605300E-1
4.196066971E2,9.642022252E-1,8.170704246E-1,-7.604933977E-1
4.196167581E2,1.340232849E0,1.097162485E0,-1.134591222E0
4.196268181E2,1.389552951E0,9.556730986E-1,-1.242115736E0
4.196368791E2,1.456048965E0,2.991349399E-1,-1.097274661E0
4.196469391E2,2.348052263E0,-7.168613076E-1,-7.974224687E-1
4.196570001E2,3.350894690E0,-1.260986924E0,-5.841464400E-1
4.196670611E2,3.606336117E0,-5.247851610E-1,-6.145035625E-1
4.196771211E2,3.603961229E0,4.608678222E-1,-5.788076520E-1
4.196871821E2,3.606201887E0,7.991853356E-1,-6.666708589E-1
4.196972421E2,3.647918463E0,8.257769942E-1,-9.189241529E-1
4.197073031E2,3.663861275E0,7.650676966E-1,-1.044155002E0
4.197173631E2,3.894765139E0,8.812366128E-1,-1.174380541E0
4.197274241E2,4.367052078E0,1.489524841E0,-1.428766012E0
4.197374841E2,5.160839081E0,3.840284348E0,-2.182084799E0
4.197475451E2,5.902476788E0,6.574392319E0,-3.639507771E0
4.197576061E2,4.616155148E0,4.012968540E0,-4.551255226E0
4.197676661E2,4.096265316E0,1.903794050E0,-4.611690998E0
4.197777271E2,4.697529793E0,1.746006012E0,-4.238828659E0
4.197877871E2,5.790264130E0,1.658821940E0,-3.251464844E0
4.197978481E2,5.390626431E0,-1.092711329E0,-1.218020916E0
4.198079081E2,4.207421303E0,-3.478955746E0,-5.970254540E-1
4.198179691E2,3.310121775E0,-2.963466406E0,-2.060572386E0
4.198280301E2,2.301672697E0,-1.058853984E0,-3.843019009E0
4.198380901E2,1.848635793E0,1.264017105E0,-5.871607780E0
4.198481511E2,1.991588116E0,2.951071262E0,-5.940577030E0
4.198582111E2,1.931958556E0,4.214757442E0,-3.450007677E0
4.198682721E2,2.387436628E0,5.658935070E0,-1.205572605E0
4.198783321E2,2.767463446E0,5.163867950E0,-3.758434951E-1
4.198883931E2,2.753531218E0,4.844824791E0,1.063035522E-2
4.198984531E2,2.341367006E0,4.775969982E0,6.457799077E-1
4.199085141E2,1.530133247E0,4.493283272E0,1.208153248E0
4.199185751E2,2.939563990E-1,3.491060019E0,1.396291733E0
4.199286351E2,-2.727868557E-1,2.717379093E0,1.757053494E0
4.199386961E2,-5.519321561E-1,1.918553948E0,2.219276428E0
4.199487561E2,-1.163619637E0,3.785777688E-1,2.168186188E0
4.199588171E2,-2.014498234E0,-1.586600661E0,1.697347045E0
4.199688771E2,-2.631251335E0,-2.981068134E0,1.297575712E0
4.199789381E2,-2.993532419E0,-3.537031889E0,1.062782049E0
4.199889991E2,-3.305118322E0,-3.833682537E0,7.914966345E-1
4.199990591E2,-3.507956982E0,-3.770254850E0,6.661120653E-1
4.200091201E2,-3.501919985E0,-3.345226765E0,7.752154469E-1
4.200191801E2,-3.359232426E0,-3.000812531E0,9.911125898E-1
4.200292411E2,-3.252979517E0,-2.915780067E0,1.113810658E0
4.200393011E2,-3.061143160E0,-3.025473118E0,1.005664706E0
4.200493621E2,-3.215049982E0,-2.807301760E0,9.423621893E-1
4.200594221E2,-3.044568062E0,-1.200293779E0,9.034832120E-1
4.200694831E2,-2.241161585E0,1.013272405E0,8.546596766E-1
4.200795441E2,-1.546863675E0,1.054985762E0,3.980854452E-1
4.200896041E2,-1.310482860E0,1.143354625E-1,-1.052734479E-1
4.200996651E2,-1.354007483E0,-9.489124417E-1,-4.922339618E-1
4.201097251E2,-9.576214552E-1,-1.128186464E0,-1.071504235E0
4.201197861E2,-5.477905273E-1,-1.602334976E-1,-1.466316581E0
4.201298461E2,-8.419361711E-2,-2.669326305E0,1.831218153E-1
4.201399071E2,-1.461242318E0,-9.014235497E0,3.608905554E0
4.201499681E2,-3.033514023E0,-6.718883514E0,2.231328011E0
4.201600281E2,-5.159733772E0,-4.486569762E-1,3.645622432E-1
4.201700891E2,-3.092000484E0,1.784900784E0,9.690169096E-1
4.201801491E2,-3.097095490E-1,3.992011547E0,2.221199989E0
4.201902101E2,9.596472383E-1,5.507984161E0,3.057547092E0
4.202002701E2,5.236256123E-2,6.288808823E0,2.690923929E0
4.202103311E2,-4.552558899E0,5.208986998E-1,1.471668363E0
4.202203911E2,-9.581326485E0,-7.615845680E0,4.398449063E-1
4.202304521E2,-1.029860878E1,-9.008958817E0,5.552365258E-2
4.202405131E2,-9.612032890E0,-6.944041252E0,6.510064006E-2
4.202505731E2,-5.255518436E0,-2.812321901E0,4.425962269E-1
4.202606341E2,-1.685847521E0,-1.691626310E0,1.191534400E0
4.202706941E2,-1.203614116E0,-4.803407192E0,1.829686761E0
4.202807551E2,-1.773440123E0,-4.862601757E0,1.687643647E0
4.202908151E2,-2.066927671E0,-2.080628395E0,1.375201702E0
4.203008761E2,-1.429221988E0,-9.030753970E-1,1.353273273E0
4.203109371E2,-9.097811580E-1,-1.259383321E0,1.412153959E0
4.203209971E2,-1.071077347E0,-1.305021882E0,1.204668880E0
4.203310581E2,-7.426496744E-1,-1.266497731E0,5.563143492E-1
4.203411181E2,-4.647328332E-2,-7.324841619E-1,5.228345841E-2
4.203511791E2,4.243990183E-1,1.725117117E-1,-3.276663721E-1
4.203612391E2,7.760310769E-1,9.510684609E-1,-6.958937049E-1
4.203713001E2,9.282320142E-1,1.472467661E0,-9.981413484E-1
4.203813611E2,1.044012666E0,1.615677238E0,-1.056296349E0
4.203914211E2,1.233369112E0,1.245226860E0,-9.160594344E-1
4.204014821E2,1.721923113E0,5.253568888E-1,-6.901024580E-1
4.204115421E2,2.513627529E0,-2.220347077E-1,-4.907082617E-1
4.204216031E2,2.956241846E0,-2.878640592E-1,-5.384278893E-1
4.204316631E2,3.077541351E0,1.433887780E-1,-6.658157110E-1
4.204417241E2,3.207429409E0,3.225731850E-1,-6.810977459E-1
4.204517841E2,3.477544546E0,2.239480019E-1,-7.277423739E-1
4.204618451E2,3.971590996E0,3.633186519E-1,-8.574228287E-1
4.204719061E2,4.241352081E0,9.659118056E-1,-1.197913408E0
4.204819661E2,4.678371429E0,3.145182848E0,-2.056077242E0
4.204920271E2,4.842289448E0,5.179484844E0,-3.350324154E0
4.205020871E2,3.103815794E0,2.664814234E0,-3.939609289E0
4.205121481E2,2.658398151E0,1.142861605E0,-3.647795439E0
4.205222081E2,3.687060356E0,1.635867119E0,-2.934686661E0
4.205322691E2,4.928305626E0,1.838777065E0,-2.042939186E0
4.205423301E2,5.537924290E0,7.696287036E-1,-1.402845621E0
4.205523901E2,4.660689831E0,-2.916902304E0,-7.924504876E-1
4.205624511E2,3.280354738E0,-4.701570034E0,-1.235538125E0
4.205725111E2,2.092047691E0,-3.011337042E0,-2.650226831E0
4.205825721E2,1.210828185E0,-9.487046003E-1,-4.419135094E0
4.205926321E2,6.866595149E-1,1.261893630E0,-5.797158718E0
4.206026931E2,7.875472307E-1,3.451766968E0,-4.666077614E0
4.206127531E2,1.479038239E0,4.835972786E0,-2.535880566E0
4.206228141E2,2.415257931E0,5.938763142E0,-1.087901592E0
4.206328751E2,3.227176666E0,5.896161079E0,-1.415896714E-1
4.206429351E2,3.315259695E0,4.945202827E0,4.292085767E-1
4.206529961E2,2.361548424E0,4.215625763E0,5.279225707E-1
4.206630561E2,1.146471262E0,2.498294592E0,7.645036578E-1
4.206731171E2,6.531152129E-2,1.283182263E0,1.136015654E0
4.206831771E2,-3.611774743E-1,5.157935619E-1,1.380489349E0
4.206932381E2,-5.350854397E-1,-8.168672025E-2,1.190011263E0
4.207032981E2,-9.787731171E-1,-6.116232872E-1,9.618297219E-1
4.207133591E2,-1.688885212E0,-9.317387342E-1,7.668716311E-1
4.207234201E2,-2.346666813E0,-7.339189053E-1,4.248684645E-1
4.207334801E2,-2.694703341E0,-5.524095297E-1,1.072581410E-1
4.207435411E2,-2.849452734E0,-6.969845891E-1,3.171411902E-2
4.207536011E2,-2.715471983E0,-7.590572834E-1,1.551100910E-1
4.207636621E2,-2.390687466E0,-6.005173922E-1,4.437695742E-1
4.207737221E2,-2.160365582E0,-5.523999333E-1,6.878187656E-1
4.207837831E2,-2.192155361E0,-1.144104719E0,7.698574066E-1
4.207938441E2,-2.238976717E0,-2.467633486E0,6.901970506E-1
4.208039041E2,-2.181114197E0,-3.699566364E0,6.694504619E-1
4.208139651E2,-2.035204411E0,-3.692973375E0,9.106407762E-1
4.208240251E2,-1.537640929E0,-2.575185061E0,1.143895626E0
4.208340861E2,-8.479261994E-1,-1.446558952E0,1.049606085E0
4.208441461E2,-1.697373390E-1,-1.824055672E0,7.385241389E-1
4.208542071E2,4.735622406E-1,-3.722578287E0,3.216255903E-1
4.208642671E2,1.286500216E0,-4.647539616E0,-3.133130074E-1
4.208743281E2,9.256418943E-1,-1.701103568E0,-7.468679547E-1
4.208843891E2,-9.445957541E-1,-1.491543412E0,1.222316027E0
4.208944491E2,-2.406864643E0,-8.809252739E0,2.441864729E0
4.209045101E2,-9.091005921E-1,-7.156779766E0,8.082580566E-1
4.209145701E2,-1.519485116E0,-1.788503051E0,8.145914078E-1
4.209246311E2,-1.316519856E0,2.471539974E0,1.603896379E0
4.209346911E2,-5.379071236E-1,5.892173290E0,2.296412945E0
4.209447521E2,-3.043844104E-1,8.263424873E0,2.870816469E0
4.209548131E2,-1.285049438E0,9.136067390E0,2.869058609E0
4.209648731E2,-5.455465317E0,4.104907990E0,2.277602434E0
4.209749341E2,-9.421445847E0,-4.247073650E0,1.218311191E0
4.209849941E2,-1.007839012E1,-8.260556221E0,3.376027346E-1
4.209950551E2,-8.487277985E0,-8.945538521E0,1.302675903E-1
4.210051151E2,-4.692390442E0,-7.590696812E0,2.285725772E-1
4.210151761E2,-3.024523735E0,-3.148789644E0,3.785545528E-1
4.210252361E2,-3.166577816E0,-1.240181088E0,1.184986830E0
4.210352971E2,-3.406966686E0,-1.388267636E0,2.185149431E0
4.210453581E2,-2.560084581E0,-1.083517075E0,2.414212942E0
4.210554181E2,-1.438807845E0,-1.242043972E0,2.260521889E0
4.210654791E2,-1.163948298E0,-1.234948277E0,1.931774020E0
4.210755391E2,-1.434033394E0,-1.012848973E0,1.638617158E0
4.210856001E2,-1.135655284E0,-9.177523851E-1,1.224747062E0
4.210956601E2,-3.605541587E-1,-1.026808619E0,5.980945826E-1
4.211057211E2,1.117302775E-1,-2.947847247E-1,1.563376486E-1
4.211157821E2,5.143586993E-1,3.526149392E-1,-2.621023953E-1
4.211258421E2,9.687240720E-1,7.259272933E-1,-5.986500978E-1
4.211359031E2,1.079734325E0,7.809668779E-1,-8.707121611E-1
4.211459631E2,9.864563346E-1,5.812633634E-1,-9.960050583E-1
4.211560241E2,1.341505647E0,-3.991191834E-2,-8.969860077E-1
4.211660841E2,2.287845373E0,-7.494584322E-1,-6.837334037E-1
4.211761451E2,2.842931271E0,-7.371467352E-1,-6.190006137E-1
4.211862061E2,2.833998442E0,1.642232686E-1,-8.083609939E-1
4.211962661E2,2.813380480E0,8.741465211E-1,-9.660963416E-1
4.212063271E2,2.960941553E0,7.621081471E-1,-1.100090861E0
4.212163871E2,3.108503103E0,4.600256383E-1,-1.222128034E0
4.212264481E2,3.105998278E0,2.734975815E-1,-1.346433520E0
4.212365081E2,3.362611055E0,2.966573834E-1,-1.492060065E0
4.212465691E2,3.864678144E0,7.148290873E-1,-1.713742137E0
4.212566291E2,4.746577263E0,2.727466106E0,-2.198802233E0
4.212666901E2,5.924446106E0,6.169623852E0,-3.410140991E0
4.212767511E2,3.948540449E0,4.535950661E0,-5.034114361E0
4.212868111E2,2.803870201E0,1.879109263E0,-5.659758568E0
4.212968721E2,3.605868340E0,1.434736013E0,-5.110423565E0
4.213069321E2,5.095940113E0,1.345452428E0,-3.445527554E0
4.213169930E2,5.013071537E0,-1.184645891E0,-1.762173884E-2
4.213270530E2,4.404502869E0,-3.426085472E0,2.033189088E-1
4.213371140E2,3.450527668E0,-3.691207886E0,-1.943249106E0
4.213471740E2,1.738408446E0,-1.337561727E0,-3.956619024E0
4.213572350E2,9.253929257E-1,1.252816439E0,-6.134222984E0
4.213672960E2,8.463700414E-1,2.824157000E0,-6.432206154E0
4.213773560E2,1.028810740E0,4.226486206E0,-4.228873253E0
4.213874170E2,1.805633545E0,5.921425819E0,-1.697580457E0
4.213974770E2,2.522167206E0,5.755933762E0,-2.898278832E-1
4.214075380E2,2.899413109E0,5.767707348E0,4.392745197E-1
4.214175980E2,2.537788391E0,5.526777744E0,1.157028437E0
4.214276590E2,1.417539001E0,4.383638859E0,1.534792185E0
4.214377200E2,7.666753232E-2,2.780092001E0,1.462103605E0
4.214477800E2,-7.240078449E-1,8.374796510E-1,1.320615649E0
4.214578410E2,-1.231534600E0,-2.778152227E-1,1.407972693E0
4.214679010E2,-1.878496885E0,-7.852962613E-1,1.447843432E0
4.214779620E2,-2.482652664E0,-8.501481414E-1,1.237061858E0
4.214880220E2,-2.810986042E0,-5.415738225E-1,8.890047669E-1
4.214980830E2,-2.911738634E0,-2.288360000E-1,5.966237187E-1
4.215081430E2,-2.938257456E0,-2.203261405E-1,4.233424366E-1
4.215182040E2,-2.801018238E0,-2.333661616E-1,5.022296906E-1
4.215282650E2,-2.550288200E0,-3.641382754E-1,7.022599578E-1
4.215383250E2,-2.251782656E0,-6.770423651E-1,9.122587442E-1
4.215483860E2,-1.972752213E0,-1.144824147E0,1.003882408E0
4.215584460E2,-1.813339591E0,-1.872478485E0,9.657739997E-1
4.215685070E2,-1.861764908E0,-2.638800621E0,9.197604656E-1
4.215785670E2,-1.870795250E0,-2.390361786E0,9.369684458E-1
4.215886280E2,-1.704009771E0,-1.442335963E0,1.004433632E0
4.215986890E2,-1.103436589E0,-8.001928329E-1,7.575571537E-1
4.216087490E2,-2.935354710E-1,-4.765980244E-1,3.051587641E-1
4.216188100E2,4.342004657E-1,-7.244274616E-1,-2.965022326E-1
4.216288700E2,1.206166148E0,-1.140175939E0,-9.260389209E-1
4.216389310E2,1.133745074E0,-1.816758871E0,-6.626409888E-1
4.216489910E2,-1.087944031E0,-8.416093826E0,1.696077347E0
4.216590520E2,-1.256464601E0,-1.048633003E1,8.035699129E-1
4.216691130E2,-1.226939917E0,-6.582886696E0,-2.706522942E-1
4.216791730E2,-2.125613689E0,-1.067068577E0,-9.531816840E-2
4.216892340E2,-2.400875807E0,3.378261805E0,7.036789060E-1
4.216992940E2,-2.113334656E0,6.959369659E0,2.025561094E0
4.217093550E2,-2.247581482E0,8.884140015E0,3.269084930E0
4.217194150E2,-3.164750814E0,8.049884796E0,3.480834246E0
4.217294760E2,-5.907819271E0,1.811090708E0,2.810379267E0
4.217395360E2,-9.201121330E0,-7.252722263E0,1.468353391E0
4.217495970E2,-9.721596718E0,-1.040468407E1,3.390879333E-1
4.217596580E2,-1.044441700E1,-5.283747196E0,4.618106484E-1
4.217697180E2,-4.344571114E0,-2.891716480E0,1.190214276E0
4.217797790E2,-1.927206039E0,-6.127046108E0,1.729374647E0
4.217898390E2,-2.194630861E0,-7.761116982E0,1.674730062E0
4.217999000E2,-2.688036919E0,-4.112971783E0,1.795060396E0
4.218099600E2,-2.137856960E0,-1.007133484E0,2.223052979E0
4.218200210E2,-1.183066010E0,-1.274833083E0,1.959601998E0
4.218300820E2,-1.077714086E0,-2.171089888E0,1.678254962E0
4.218401420E2,-1.175476193E0,-1.807961464E0,1.178406239E0
4.218502030E2,-6.212844849E-1,-1.250608921E0,6.950099468E-1
4.218602630E2,2.247310281E-1,-6.716047525E-1,1.924010813E-1
4.218703240E2,5.554072261E-1,-1.145071313E-1,-2.184120119E-1
4.218803840E2,4.676947892E-1,4.555819333E-1,-4.309500754E-1
4.218904450E2,5.293506980E-1,7.512570024E-1,-6.521948576E-1
4.219005060E2,9.180904627E-1,5.254198909E-1,-7.353895307E-1
4.219105660E2,1.440787554E0,-2.754245996E-1,-4.835615754E-1
4.219206270E2,1.951583266E0,-9.727448225E-1,-4.515989721E-1
4.219306870E2,2.075848103E0,-6.121435165E-1,-7.312346101E-1
4.219407480E2,2.172310352E0,1.115222126E-1,-8.472625017E-1
4.219508080E2,2.509037733E0,3.604529500E-1,-8.585100770E-1
4.219608690E2,2.882026196E0,1.004376039E-1,-1.019968748E0
4.219709300E2,3.131423950E0,1.559770256E-1,-1.257166982E0
4.219809900E2,3.330470800E0,5.032023787E-1,-1.561695576E0
4.219910510E2,3.683734655E0,9.365394711E-1,-1.887593508E0
4.220011110E2,4.347929478E0,1.988083124E0,-2.184414148E0
4.220111720E2,5.454729080E0,4.351102829E0,-2.720247507E0
4.220212320E2,6.386670113E0,6.762410641E0,-3.960461617E0
4.220312930E2,5.045811176E0,4.945490837E0,-4.843839645E0
4.220413540E2,4.027054787E0,2.959265232E0,-5.352000713E0
4.220514140E2,4.961180687E0,2.908999443E0,-5.191321850E0
4.220614750E2,7.397480965E0,3.351961136E0,-3.984042168E0
4.220715350E2,6.889070988E0,1.216865107E-1,-3.924522996E-1
4.220815960E2,5.647342205E0,-3.241666079E0,2.183330357E-1
4.220916560E2,4.651189804E0,-5.010640144E0,-2.177683830E0
4.221017170E2,2.821347952E0,-3.342475176E0,-4.154042721E0
4.221117780E2,1.600074887E0,-6.234954596E-1,-6.149064064E0
4.221218380E2,1.809301019E0,2.660938025E0,-6.662312031E0
4.221318990E2,2.609355927E0,5.704599857E0,-4.775551796E0
4.221419590E2,3.654538393E0,7.118759632E0,-2.685523510E0
4.221520200E2,4.052624702E0,6.862151146E0,-1.458169937E0
4.221620800E2,3.612039804E0,6.259392738E0,-6.405989528E-1
4.221721410E2,1.866045952E0,4.693665028E0,1.836842597E-1
4.221822020E2,-1.911275387E-1,3.440933943E0,7.137044072E-1
4.221922620E2,-1.239820957E0,2.386178970E0,1.471990585E0
4.222023230E2,-1.267428517E0,1.991286278E0,2.326595783E0
4.222123830E2,-1.238592386E0,1.354514956E0,2.631784678E0
4.222224440E2,-1.514110684E0,7.066179514E-1,2.502024889E0
4.222325040E2,-1.912076592E0,-1.036892906E-1,2.042526722E0
